commit_hash,label,commit_hour,commit_day_of_week,message_length,avg_line_length,snake_case_ratio,camelCase_ratio,comment_ratio,files_changed_count
d6496c8e290adfded887e72083817de2693cdbe2,David Lord,12,1,101,33.0,0.0,0.0,0.0,13
e37e87140e29b4ae5bc4024bd0305541e0ed9457,David Lord,7,2,20,20.0,0.0,0.0,0.0,23
7c5f17a55e8cd233db17f4944a482cc497a6e7c6,David Lord,7,2,19,19.0,0.0,0.0,0.0,3
1be65b1b699b0512e3b38e3e05d42d083cfd12f1,David Lord,11,2,48,48.0,0.0,0.0,0.0,2
e06dad62f6b49dff935f241114b3590774e2786a,David Lord,11,2,105,34.333,0.0,0.0,0.0,2
48ee204dd5bdc47f397553fb45b5fe37003c07d1,David Lord,12,2,118,38.667,0.0,0.0,0.0,3
761d7e165244709221888827cec764d8f3a3d21a,David Lord,13,6,20,20.0,0.0,0.0,0.0,2
c15f74cea6ff2ab09881fea4118709ecda11972c,David Lord,14,6,72,23.333,0.0,0.0,0.0,2
702d973b1f55326526d764e3668900383ad8f4ef,David Lord,11,0,21,21.0,0.0,0.0,0.0,2
ef557b3ff2602b9956a2f3ac02c6e134c529fccc,David Lord,11,0,74,24.0,0.0,0.0,0.0,2
b6a8ccd2cf65939401fe4ccb6b550d2b19423b06,David Lord,12,0,20,20.0,0.0,0.0,0.0,3
ad13dbc826a23d3ce53e50944a15b1e2bc168abd,David Lord,16,3,41,41.0,0.25,0.0,0.0,1
642ca6ea687d8631eac8dce9e060e41d2738ca48,David Lord,16,3,20,20.0,0.0,0.0,0.0,1
3897a518014931a82c77a353e1e9c2248529b856,David Lord,7,5,90,29.333,0.076923,0.0,0.0,1
aa13521d42bfdb66bb0d89005cbe54a84eaa4fda,David Lord,19,1,36,36.0,0.0,0.0,0.0,2
4843590c4a7f2225fd18bd10963139a6f29a2a59,David Lord,19,1,92,30.0,0.0,0.0,0.0,2
7dc26a1f4188f6cb410fb1335cc933cc8f3c9943,dependabot[bot],16,1,462,32.071,0.0,0.0,0.0,1
8122973f8a04976bd7f9104eee5d8d36c0d02038,David Lord,8,1,125,41.0,0.05,0.0,0.0,1
b655a9db30d8e78d2fe1044d6301a432f214a16b,David Lord,6,1,97,31.667,0.0,0.0,0.0,1
0ef1e65f6ab0da680d171d49e1a56a2b0ecee05d,David Lord,6,1,107,35.0,0.0,0.0,0.0,2
88863288225d5ee13a79c463f2a39391b6a52c61,David Lord,7,1,36,36.0,0.0,0.0,0.0,5
190dd4df86874495f56bb088fbd0cb1d9f0e77a0,David Lord,7,1,39,39.0,0.0,0.0,0.0,3
cb7cd1e79b280d3fd80978ca82ae52881525a476,David Lord,8,1,97,31.667,0.0,0.0,0.0,6
faaa5594b2406260c3e4197fa6e80c3d19b6ab23,David Lord,8,1,26,26.0,0.0,0.0,0.0,3
7abcf57f544e3bd29c4f22a10907f976f7e056ea,David Lord,8,1,87,28.333,0.0,0.0,0.0,3
598afa0083add33a088c58183924a370be6635d5,David Lord,6,1,48,48.0,0.0,0.0,0.0,1
c9a1f7ad6545c9cc27c41c385f1d4cd9c7cf1a98,David Lord,8,2,121,39.667,0.0,0.0,0.0,3
0a300d007d3a5ef902e0b3c91f6189267fbed182,David Lord,8,2,44,44.0,0.0,0.0,0.0,2
6578b493c8c8d5d9b4135cb964dbbc43318cfb12,David Lord,8,2,41,41.0,0.0,0.0,0.0,1
ce7b884b73621b59ba184aa89b67d5c5780f50eb,David Lord,9,2,88,28.667,0.0,0.0,0.0,4
81c7ff7f8db09b5d609a09722785f70ec6f7af68,David Lord,11,4,35,35.0,0.0,0.0,0.0,6
425a62686f094de236a5a9eb1d6885de4730efa5,David Lord,11,4,104,34.0,0.0,0.0,0.0,6
08a283af5efc999d4f1e29275317a5c0c05c6f7b,pgjones,21,1,565,42.538,0.0,0.0,0.0,3
4eb5e9455b2a8f15f3dc5065a47f8e43ac47e539,David Lord,11,4,159,31.0,0.045455,0.0,0.6,4
e75d575361841404e0b1f89c19dc7de6b325cc67,David Lord,12,4,30,30.0,0.0,0.0,0.0,2
2f5a2ab82ee17f5e14b8ecf0a4b3b07ceafeee98,David Lord,12,4,104,34.0,0.066667,0.0,0.0,4
41aaaf7fa07f28ef15fd1d343142e96440889a8b,David Lord,12,4,45,45.0,0.142857,0.0,0.0,1
cd4ab005a92ff996e9104c92017fe1e6daeccd46,David Lord,11,0,10,10.0,0.0,0.0,0.0,1
f5ed54b0318815e4500e72a56173c3b14a532a41,David Lord,12,0,58,18.667,0.0,0.0,0.0,1
7d264d7dc5b3e057319d43ef0897709f4c78f1ef,David Lord,11,0,21,21.0,0.0,0.0,0.0,2
65b0eef303dfec6b7baa66ff34253e0285e1c3bf,David Lord,12,0,74,24.0,0.0,0.0,0.0,4
b109b092a95036de875246f05cdc377a2c7faab8,David Lord,12,0,19,19.0,0.0,0.0,0.0,2
5589915b383a6f53e92f3822c982cce3c4083456,David Lord,14,2,19,19.0,0.0,0.0,0.0,2
d023d943715f193e78413280e10d101f39501748,David Lord,14,2,38,38.0,0.25,0.0,0.0,2
c3d0880e72dfda76734bfddadf20cfee94b148c2,David Lord,14,2,108,35.333,0.153846,0.0,0.0,2
c419931f555c80b07b518944fc7004f6cb75b8e1,David Lord,14,2,21,21.0,0.0,0.0,0.0,1
a8f4ee1b66cfede1e596aef089850fad073e1775,David Lord,14,2,74,24.0,0.0,0.0,0.0,1
c6f297719e43380011e76ad6d070b7a27d4d1dce,David Lord,14,2,21,21.0,0.0,0.0,0.0,1
188bd17ff1f3e1d9c9ddd015c8765280e95ffb83,David Lord,14,2,74,24.0,0.0,0.0,0.0,1
45fc77d9266cd8101b2ab1e0487053db27b57ec2,David Lord,14,2,20,20.0,0.0,0.0,0.0,2
9f4f559f5946306b190a0195baf2700851a9eb36,dependabot[bot],16,4,512,33.2,0.0,0.0,0.0,1
f70abe634a7a058ce35b11893002a97085515b6f,David Lord,9,4,117,38.333,0.055556,0.0,0.0,1
26555a85f188e5557897b08c8421706084843088,David Lord,13,4,19,19.0,0.0,0.0,0.0,5
0d4e71bfe127707ce8a3ede976a637db1cee74b0,David Lord,13,4,78,25.333,0.0,0.0,0.0,5
f59574f61198f139616868393db8785bcf9e0fdf,David Lord,13,4,20,20.0,0.0,0.0,0.0,5
50bf3bba7354275bbfe3f8a4fc9ce1fec3b71404,pre-commit-ci[bot],20,0,535,75.571,0.020202,0.0,0.0,1
56414782ca6c109f4c7c9d26418bf444468316db,David Lord,10,4,24,24.0,0.0,0.0,0.0,1
b9729a08796eebc57ed658c9c05ea8b6374fc2c2,David Lord,10,4,104,34.0,0.0,0.0,0.0,1
5c0b9a6af334dcbb2814f4e004be2b2c8a389363,David Lord,11,4,42,42.0,0.0,0.0,0.0,1
5334e28f6e107e1b021bc9655e9a308c80826593,David Lord,11,4,41,41.0,0.0,0.0,0.0,1
a03719b01076a5bfdc2c8f4024eda7b874614bc1,David Lord,11,4,20,20.0,0.0,0.0,0.0,3
411dbb37e2e37943b6282365049c2a8cee4ac9e6,David Lord,6,0,15,15.0,0.0,0.0,0.0,1
2b8b47817a981b97a233420b5214f6ff9e771c35,David Lord,10,2,71,23.0,0.0,0.0,0.0,1
69f71b4d94006678a2463f76a4504208d195c367,David Lord,9,6,19,19.0,0.0,0.0,0.0,2
dba2be9311d2abfd1b973c6bb578f416ee771fda,David Lord,9,6,126,41.333,0.0,0.0,0.0,2
2ec11930951d91dfa9cf02ad80a7da33b9b919b6,David Lord,10,6,63,63.0,0.142857,0.0,0.0,3
cb4f7425435c39a85c3ed17e395677597d9aaf31,David Lord,10,6,20,20.0,0.0,0.0,0.0,5
c395b13f9e9a691c6b23c68d5687ff052b7ada7e,David Lord,10,6,19,19.0,0.0,0.0,0.0,5
2b0b77cc1acb7381e990b17c881cb426c9ac75f5,David Lord,10,6,20,20.0,0.0,0.0,0.0,5
ff6290d4c75d4d295a0ba28f2f0c417f7374eb0c,David Lord,9,0,45,45.0,0.0,0.0,0.0,1
ef7d01f0a03be512b22d2a28b5a4229fdc87ea9a,David Lord,8,3,19,19.0,0.0,0.0,0.0,3
918fc07dd95224f990c2f01ea301e8e581fefc7f,David Lord,8,3,20,20.0,0.0,0.0,0.0,4
ef6c2b9e4aee74098a1208b42ce432d7c82fc0d3,David Lord,9,3,28,28.0,0.0,0.0,0.0,4
a0bb10b8d299c446559b6f95dd599230edc457ac,David Lord,9,3,91,29.667,0.083333,0.0,0.0,4
7b28a9057d6925ae408ef73a9f28e9906d9300b3,David Lord,10,3,21,21.0,0.0,0.0,0.0,2
50374e3cfe815acd24fd390c861561a0dd17bfbb,David Lord,10,3,74,24.0,0.0,0.0,0.0,2
f976d5bb88216e921a96998f767df31d7039e4ef,David Lord,10,3,20,20.0,0.0,0.0,0.0,5
a0aa8de6bc0d6da74707cb4d0c89bfc99e20c98f,David Lord,10,0,51,51.0,0.0,0.0,0.0,1
2482cd4f53985436936b13533c1bcd0b09930768,David Lord,12,0,126,41.333,0.0,0.0,0.0,1
127df57a06ec7b1a8b698206b1bdefc93248de5a,David Lord,11,1,59,59.0,0.0,0.0,0.0,4
bd56d19b167822a9a23e2e9e2a07ccccc36baa8d,David Lord,12,1,55,55.0,0.142857,0.0,0.0,13
11195f10838d84df0c5ab7158a99bbb94e34fc5a,David Lord,6,2,102,33.333,0.0,0.0,0.0,1
587a49c1bfbe54deb8b0f3324f43c626e537c471,David Lord,7,2,79,25.667,0.0,0.0,0.0,1
b5c1a4f1f0507d41eff84e1083e61ed85a037e47,David Lord,9,1,93,30.333,0.0,0.0,0.0,5
2381044d04cdb058a526c0e27163b4d891d851ed,David Lord,9,1,33,33.0,0.0,0.0,0.0,3
e322f32e94ac97981cfc441cb1ae187580b41d37,David Lord,9,1,92,30.0,0.0,0.0,0.0,3
542cf30e48881e9e206ec03c507335e5806d127d,David Lord,9,2,103,33.667,0.0,0.0,0.0,5
a25d234cdddf584528dd6af21db736b6faad27af,David Lord,9,2,43,43.0,0.0,0.0,0.0,10
5512a6688193758a24ef0b6825217030da9fed21,David Lord,13,3,128,42.0,0.055556,0.0,0.0,5
fac630379d31baaa1667894c2b5613304285a4bb,David Lord,16,3,24,24.0,0.0,0.0,0.0,3
39f93632964ecabfcb9c1980e2add922098aad80,David Lord,12,5,276,29.778,0.073171,0.0,0.0,3
00e2aac9371d94011279a6340ec3e7ecc86f097e,David Lord,12,5,111,36.333,0.142857,0.0,0.0,3
69e2300608497bba103fd05735c878c0d642dd68,David Lord,8,6,107,26.0,0.117647,0.0,0.0,2
ca8e6217fe450435e024bcff3082d2a37445f7e1,David Lord,8,6,90,29.333,0.142857,0.0,0.0,2
a406c297aafa28074d11ec6fd27c246c70418cb4,David Lord,8,0,30,30.0,0.0,0.0,0.0,3
e044b00047da9bf94e7eb88049a17fe1dcf78f4e,David Lord,8,0,42,42.0,0.0,0.0,0.0,1
a52a7db6c9760adba6ceefa038b6ab69c207d7f9,David Lord,9,0,83,27.0,0.090909,0.0,0.0,5
1232d698600e11dcb83bb5dc349ca785eae02d2f,David Lord,9,0,44,44.0,0.0,0.0,0.0,3
31aad113ff59337436e0308d467da31872f58f0a,David Lord,9,0,95,31.0,0.0,0.0,0.0,3
d506af1b1f27877f2101a20c6826e99f30427348,David Lord,10,0,19,19.0,0.0,0.0,0.0,5
1888df34405d46ac0e7524d0de9408e37449feaa,David Lord,10,0,43,43.0,0.0,0.0,0.0,8
ab76703532939d0bbb6257abb9284eb229ed01d4,David Lord,10,0,104,34.0,0.0,0.0,0.0,1
60ac0c509202b99ca9a5e3ea04addd93194ca5d0,David Lord,10,0,108,35.333,0.0,0.0,0.0,1
a4f63e0390e4f9aba543514d16479ce6f40e46be,David Lord,10,0,19,19.0,0.0,0.0,0.0,2
61f62e6005f72c44a90026e2589b6bc5234f2f24,David Lord,13,0,42,42.0,0.0,0.0,0.0,5
83e96806492bd90c1f866617ec56b07f2a6691c0,David Lord,13,0,144,47.333,0.047619,0.0,0.0,7
c6e3fc8072cc33b5f2c67ddbb723e71f67c5e9a7,David Lord,9,1,155,51.0,0.111111,0.0,0.0,1
21d32ee0672c69573303ac78ff308109b06c9c91,David Lord,11,2,19,19.0,0.0,0.0,0.0,2
9e2e1de2fcf185ee9ebe9a546f830792403c9160,David Lord,11,2,20,20.0,0.0,0.0,0.0,11
696d7c620d97e78ea9ed8870380b5b302d9f9a01,David Lord,16,2,91,29.667,0.0,0.0,0.0,1
81be290ec8889c157c84bc7ce857f883396c5daf,David Lord,12,4,38,38.0,0.0,0.0,0.0,5
3351a8677e5bd1e1b8cfe2860b73b3422cde4f31,David Lord,15,6,33,33.0,0.0,0.0,0.0,4
5e40aa22afb7d3809f9d9559edd9d152b7f7d025,David Lord,15,6,91,29.667,0.0,0.0,0.0,1
48766754b8e8a16bfb075229eaaf88643c958c4e,David Lord,15,6,31,31.0,0.0,0.0,0.0,1
fb89745408cc02515815c792355c7e883b2d08a4,David Lord,15,6,59,59.0,0.0,0.0,0.0,7
3ba37d2afe6511c3f3153248f7342174bea5b131,David Lord,8,0,39,39.0,0.0,0.0,0.0,3
b06df0a792ceb5506da47e0c8fea09902c1058f9,David Lord,9,0,34,34.0,0.0,0.0,0.0,1
c7f2ab8e7a512bd643bc640ce015bbe48e74e16e,David Lord,9,0,69,69.0,0.0,0.0,0.0,4
7a2d5fb6df1f2c066b94dd88686137353ada9cc6,David Lord,9,0,20,20.0,0.0,0.0,0.0,11
96c97dec095f204b8a557c5ea804afdd329e3c43,David Lord,10,0,30,30.0,0.5,0.0,0.0,6
aab1d9935e17e40104a28c89d4c669f7ab3cc579,David Lord,10,0,100,32.667,0.2,0.0,0.0,6
6e23239567efde1c2e272db87c53444d6c22a1bb,David Lord,11,0,37,37.0,0.25,0.0,0.0,3
bab5a65e6eaee20ac1706fc9439ee538f59e652f,David Lord,15,0,29,29.0,0.0,0.0,0.0,2
45174bf9a1e96e51ce589c7aa2c151249d1fdf11,David Lord,15,0,57,57.0,0.0,0.0,0.0,1
db3187fd7ab324d9175d8a1dd8c3919cec58d3b9,David Lord,15,0,94,30.667,0.076923,0.0,0.0,4
6f6e3289da182593fb296da072049ade729adeea,David Lord,10,0,32,32.0,0.0,0.0,0.0,8
ebc0d30dd1cf21b13569d65e4337d4706e3fd17e,David Lord,9,3,138,45.333,0.055556,0.0,0.0,1
2f3c87dcb8492f082a2f3ece444773d9db30171b,David Lord,13,5,23,23.0,0.0,0.0,0.0,3
9398630a8f002b2d1729246846b167eaf1090b92,David Lord,14,5,53,53.0,0.0,0.0,0.0,11
dcd1a1e0b67cefc5e41d363dad5f57ef9668e965,David Lord,14,5,20,20.0,0.0,0.0,0.0,12
2ea77c278282f04a8a18c3ced88ef1e048f8ed4a,David Lord,13,6,23,23.0,0.0,0.0,0.0,15
b0a144d0c0acacab9d6cc7ced256d0e841ec8009,David Lord,14,6,74,24.0,0.0,0.0,0.0,15
9139af1c62a171555213c07fe41a2b8a7c2b26fc,David Lord,14,6,20,20.0,0.0,0.0,0.0,15
a9878c018bdecc377788204a3bc93497ec1f050a,David Lord,16,6,26,26.0,0.333333,0.0,0.0,1
97298e06fe19298c3ff9d2e0ed9ba70bb3fda2c8,David Lord,16,6,20,20.0,0.0,0.0,0.0,1
9c50b8fc1ca160803f7368fc44f12591da856fd4,David Lord,6,0,14,14.0,0.0,0.0,0.0,1
4f03a769d44f6740490dd4ddf70e094c12a6090c,David Lord,12,2,132,32.25,0.0,0.0,0.0,3
aa801c431ad1f979bce3ea1afbd88e7796ebfd7e,David Lord,14,2,24,24.0,0.0,0.0,0.0,3
fe4003b3c998fde4c9ad8b2340f773f50079ede1,David Lord,14,2,74,24.0,0.0,0.0,0.0,5
99fa3c36abc03cd5b3407df34dce74e879ea377a,David Lord,7,4,53,53.0,0.0,0.0,0.0,3
ab1fbef29a073fe5950ea2357f6a3a0d280eb506,David Lord,9,4,35,35.0,0.0,0.0,0.0,15
ae547270e935b08d4deada9e28b049ff53debefe,David Lord,9,4,49,49.0,0.0,0.0,0.0,18
c9e000b9cea2e117218d460874d86301fbb43c43,David Lord,11,4,59,59.0,0.111111,0.0,0.0,6
cec5f74110a7369992be1651c24b695d9fe55ab3,David Lord,11,4,114,37.333,0.117647,0.0,0.0,6
7f2a0f4806e40fb5c139b5b20ca443948ce1f4dd,David Lord,12,4,93,30.333,0.0,0.0,0.0,3
762382e436062183b1e1fa6f3bda594090a452e7,pgjones,9,3,58,58.0,0.0,0.0,0.0,5
46433e9807a1c960d6b2bb0e125cf16a90167d97,pgjones,9,3,60,60.0,0.4,0.0,0.0,7
ab36542260c61f178b6e8f61312b706ac4c5f73e,David Lord,12,5,78,25.333,0.0,0.0,0.0,11
f6be300c4284527f76f910fe0d6f07d72a10a52b,David Lord,6,3,46,46.0,0.0,0.0,0.0,1
0a01248b5cee9d47363207687660708d5ba3ee4b,David Lord,6,1,45,45.0,0.0,0.0,0.0,1
b46bfcfa63e3c7b32b66dd4870f1c8c17fe1cb46,David Lord,16,1,34,34.0,0.0,0.0,0.0,2
12d3f4fdf0b91a1b367dcda0421dfcd0774b6dd2,David Lord,16,1,92,30.0,0.0,0.0,0.0,2
5544d09477af3221d988ec18b086930c2d9e67cd,David Lord,21,2,46,46.0,0.0,0.0,0.0,3
3635583ce27f70a3d9efd1e2212d5efc1d256333,David Lord,21,2,98,32.0,0.0,0.0,0.0,3
2589328485f51ad17afda682dd84a83da4e4e38e,dependabot[bot],16,4,462,32.071,0.0,0.0,0.0,1
57a95e82b7194f1809ac9f626140ab1e497e121f,David Lord,9,4,125,41.0,0.05,0.0,0.0,1
84c722044ad03f7f5384f5314c8350b3a13d8dfa,David Lord,21,2,46,46.0,0.0,0.0,0.0,10
6916697a982df775a66a1ac9971985e5fa213f2b,David Lord,12,4,88,28.667,0.0,0.0,0.0,10
96d39c87a803e3a92152787a12d09bbc149556ec,David Lord,13,4,43,43.0,0.0,0.0,0.0,5
9e686d93b69f0e73f801cc11a57839f4dfe2ca1a,David Lord,13,4,34,34.0,0.0,0.0,0.0,2
c2810ffdd2f2becbc37d35f63b69034b8b9ed5b8,David Lord,13,4,42,42.0,0.2,0.0,0.0,2
c99f07d3e4b463174d1b25cc813e2df76c182773,David Lord,14,4,84,27.333,0.0,0.0,0.0,3
ab6a8b0330845c80d661a748314691302ea7d8f7,David Lord,21,5,28,28.0,0.0,0.0,0.0,1
1626aff602e3316642e69927333041370095c321,David Lord,21,5,20,20.0,0.0,0.0,0.0,1
ca2bfbb0ac66fbbeeedbf6bbe317bee45cb23d29,Grey Li,10,5,30,30.0,0.0,0.0,0.0,3
f8cb0b0dd5ea30729db6b131aeeb30915ea4860b,David Lord,21,5,22,22.0,0.0,0.0,0.0,3
60b845ebabeb77e401186f4b83de21d3f9c6a9d7,David Lord,21,5,28,28.0,0.0,0.0,0.0,2
559a8458c4187b3cc12b1ea5a92a393c7fbdc765,David Lord,21,5,78,25.333,0.0,0.0,0.0,6
50df54e4c7fb06df51a89d8f363e2997d2310449,David Lord,8,0,16,16.0,0.0,0.0,0.0,1
e9d0000fc152108948144def06b2ac84524bffcc,pre-commit-ci[bot],22,0,533,75.286,0.019802,0.0,0.0,1
e4c4fd57710097c7405f7b185b9048c1c8c72d3e,David Lord,15,0,104,34.0,0.0,0.0,0.0,1
d7482cd765351e7495bfce45f9fb55732e91ab3a,David Lord,17,0,20,20.0,0.0,0.0,0.0,1
cafe68e1edb8902f2dab977af9d848928ce1ecc6,David Lord,5,2,93,30.333,0.0,0.0,0.0,2
2f1d1d625697b9eca82dc8b2f46fff24dace63b1,pgjones,14,4,89,29.0,0.0,0.0,0.0,1
c757882808a7e4e29636e433463435a7eed5b952,David Lord,6,4,75,24.333,0.0,0.0,0.0,1
94233fc8c07fdd11cf6b3309de8bb12368aa802a,David Lord,10,4,77,25.0,0.0,0.0,0.0,1
89463cb77c7f3830c308cdfcc250255fd7377d01,David Lord,10,4,20,20.0,0.0,0.0,0.0,1
0b2f809f9b56861dae3ae5154d73b4afaf632a0a,David Lord,7,0,32,32.0,0.0,0.0,0.0,1
d597db67ded68d4aedf42b9d1d4570573fb79cd6,David Lord,22,0,33,33.0,0.0,0.0,0.0,5
82c2e0366ce6b74a3786a64631ce58b85b3a7d4e,David Lord,6,1,25,25.0,0.0,0.0,0.0,13
e0dad454810dd081947d3ca2ff376c5096185698,David Lord,7,4,26,26.0,0.0,0.0,0.0,9
cbebdae698272eeea2739988ccce54b1f14a1a67,David Lord,11,4,88,28.667,0.0,0.0,0.0,23
979e0adbacfb3c5cc1ac678b4ef5373dadde83d3,David Lord,12,4,11,11.0,0.0,0.0,0.0,1
91044c4d769efa7f20455e1b70457a7da95c26d8,pgjones,13,5,71,23.0,0.0,0.0,0.0,7
5775d1e9b1a031c7bc3bf1463acb3289594ab3e4,David Lord,5,5,73,23.667,0.0,0.0,0.0,7
4696156278c5d3f05fb09d1a605b6866b49ffbcb,David Lord,4,6,72,23.333,0.0,0.0,0.0,1
c356c6da5f25ba70bd53448ff1d1bf6ad6967fd5,David Lord,16,0,67,21.667,0.0,0.0,0.0,1
69f9845ef2da3051d74d4dade3e88ccf5b2ee3de,David Lord,7,2,27,27.0,0.0,0.0,0.0,13
67310ab49613be97a121053dfbbced14657b96eb,David Lord,9,2,80,26.0,0.0,0.0,0.0,13
7096b2c4b13660998ad9a7bc845c3e6c5779afaa,David Lord,13,2,19,19.0,0.0,0.0,0.0,6
a7859c6947ffc3e74007c23646cf74518230f0fb,David Lord,13,2,112,36.667,0.133333,0.0,0.0,2
134aebe60115716b962a95a0dd31bf72c5417941,David Lord,13,2,21,21.0,0.0,0.0,0.0,2
187d7179f605d28c3d24e9f4d65d3295fb099afe,David Lord,13,2,74,24.0,0.0,0.0,0.0,2
48fe96588c5318be34c843233ada92c7787e720d,David Lord,13,2,20,20.0,0.0,0.0,0.0,9
4f01c68a4bcabf7dde010b7c602f2811aa89a852,David Lord,14,2,14,14.0,0.0,0.0,0.0,1
76a6b4f2b56bebf1262377ba5b39b7951155b54d,David Lord,14,2,20,20.0,0.0,0.0,0.0,1
900e11850a201717599fb12fb7cd76c37078206d,David Lord,14,3,103,33.667,0.0,0.0,0.0,3
add53e190cf90b01b37914f810a370a0cd681800,David Lord,18,6,20,20.0,0.0,0.0,0.0,2
2869ddf50ce8dbf590a5a6992ffc7bbd096884a3,David Lord,19,6,31,31.0,0.0,0.0,0.0,1
363be75e8401350d4f1b131723991d382fce83c6,David Lord,19,6,37,37.0,0.0,0.0,0.0,1
02a08512527f997e43d1c01d03d4d473cab3b239,David Lord,19,6,20,20.0,0.0,0.0,0.0,2
095651be9eec58ddb0c2eb6158318b1c703c67c5,David Lord,7,0,43,43.0,0.5,0.0,0.0,1
5d8e35653fca0d7ee01519d556c7851089de82ea,David Lord,9,0,257,42.0,0.0,0.0,0.0,6
633f421031c9c18b56177b0d42adcb505b4627b1,David Lord,10,0,103,33.667,0.0,0.0,0.0,6
7d53a129cf1b28f1a88491ae50877473b68bdb54,David Lord,10,0,25,25.0,0.0,0.0,0.0,1
3e5ca2902e1de0ceb8dc83d087274db61070b17d,David Lord,10,0,85,27.667,0.0,0.0,0.0,1
4c08e3a2ba3d42fbee63577bceedfe325f51b81d,David Lord,11,0,27,27.0,0.0,0.0,0.0,3
ef95998d79eed3b8350d8db825e3d98f25c179f2,David Lord,15,0,19,19.0,0.0,0.0,0.0,5
30427a209043bfb9730904e0c34b0dbc40bd21f4,David Lord,15,0,26,26.0,0.0,0.0,0.0,7
98ca00d54532bfdf858fe663f8fb3cc260c2048b,David Lord,15,0,88,28.667,0.0,0.0,0.0,14
6f9ef112865eae12684aa74924ee08504044a62d,pre-commit-ci[bot],23,0,537,75.857,0.020202,0.0,0.0,1
bfdd37110c67ebeb42061fb43cf684b05291241f,David Lord,16,0,27,27.0,0.0,0.0,0.0,8
cfd5783a984c81828e79641b5d761a56633fa0e8,David Lord,17,0,89,29.0,0.0,0.0,0.0,8
ac1bb97679f2b778bd89580fac2f461ff77c716a,David Lord,17,0,104,34.0,0.0,0.0,0.0,1
f3bb9b25665d5d141d899979116ad62d771815cc,David Lord,17,0,20,20.0,0.0,0.0,0.0,1
292c7e5c5db14824a23bbd6fdfe69f62015aee20,David Lord,9,1,21,21.0,0.0,0.0,0.0,2
b17bb9ed563ab2857c0db9a07ec4e6407404c7be,David Lord,17,0,74,24.0,0.0,0.0,0.0,2
01dec1889127a3fc09eaa0dac905559740842992,David Lord,17,0,19,19.0,0.0,0.0,0.0,1
cb4ee201179f7c414fbcd02145a1147f2793fa46,David Lord,17,0,40,40.0,0.0,0.0,0.0,1
9a1b25fce4ddd553d7cba01bab3df5841a24aeff,David Lord,6,2,19,19.0,0.0,0.0,0.0,2
714ccefeca33db9e87e8ef4abd0008af05c32a4d,David Lord,9,2,55,55.0,0.142857,0.0,0.0,5
723a3a6ffdb2c84eb7883d0852ec7d41fed751c0,David Lord,10,2,116,38.0,0.133333,0.0,0.0,5
0d87b22314d7d0f1a0aa6c3be340095412f6637e,David Lord,16,2,19,19.0,0.0,0.0,0.0,5
52c54b2ce1e392c5d5cd9339a4a069e91edd1d01,David Lord,16,2,21,21.0,0.0,0.0,0.0,2
85f79e1a2360c3589b228410c39e208b8514b5b9,David Lord,16,2,74,24.0,0.0,0.0,0.0,2
21aaf0ef9a21bfb8f27fdc74072a09803d9ab6fd,David Lord,17,2,20,20.0,0.0,0.0,0.0,11
4984753dbf5a247f46e2903011c981d0709973ff,David Lord,7,3,19,19.0,0.0,0.0,0.0,2
a6a7a57380cd8f7410753c3b819ba6d09198d8c9,David Lord,7,3,28,28.0,0.0,0.0,0.0,2
45b2c99c1f6a884376d54bbb25223edad65596c5,David Lord,7,3,79,25.667,0.0,0.0,0.0,2
795d3e25aae40031ec9021f08aba54fe7a5b5e5a,David Lord,7,3,20,20.0,0.0,0.0,0.0,3
a0458efef6c8a5669bb6e78044a290bf560f962b,David Lord,11,4,35,35.0,0.0,0.0,0.0,10
e3df23374cdb9342a823556170c53c9d987d0d33,David Lord,11,4,28,28.0,0.0,0.0,0.0,1
e3eaafb56e3914676755fce6f67256599fb3fc64,David Lord,11,4,77,25.0,0.0,0.0,0.0,1
87584e89fe65dfb76654ba65360d0b3ce32d44e2,David Lord,11,4,20,20.0,0.0,0.0,0.0,11
6ab3cb8d0cb1fa28dd2e0118c07e481720bd684a,David Lord,10,0,16,16.0,0.0,0.0,0.0,1
c779ac4f5f9046ce614c7ea30dee4838541b84b5,David Lord,10,0,20,20.0,0.0,0.0,0.0,1
de16718b39e3544688130339a0813997e3790c48,David Lord,16,0,25,25.0,0.0,0.0,0.0,3
e9af7c23ae19fcc50781b7711f4672c113636892,David Lord,16,0,81,26.333,0.0,0.0,0.0,3
43d2fff317aec64a000604a764b8ab2dc751c753,David Lord,16,0,21,21.0,0.0,0.0,0.0,2
a1c478bc93d3dc018a6e7a1ba3cf5409553c9df3,David Lord,16,0,74,24.0,0.0,0.0,0.0,2
36af821edf741562cdcb6c60d63f23fa9a1d8776,David Lord,16,0,20,20.0,0.0,0.0,0.0,3
5b2e9e946bd1e024795d54b9daa489ead6b7a995,Grey Li,22,1,45,45.0,0.0,0.0,0.0,1
062a096f4056c78956a6d12d2a04f2cef5180af6,Grey Li,22,1,85,27.667,0.0,0.0,0.0,1
b0b27785ae2a94bb41a9750ae9a0aaea8ae2dc35,Grey Li,10,5,94,30.667,0.0,0.0,0.0,1
1d07857b1ddd2c0aef6d09436b307eb7abfdbd39,David Lord,7,0,8,8.0,0.0,0.0,0.0,1
d94634b1beaf81afea662692874fdaa4c8a6bd89,David Lord,7,0,13,13.0,0.0,0.0,0.0,1
2d3f72574dcb9026c3fed6b68568351a4b18a69a,David Lord,12,0,8,8.0,0.0,0.0,0.0,1
